Is_contract,Creator name,Creator address,Contracts,Bytecodes,Selfdestructed contracts,Ephemeral contracts,Addresses,Addresses with reinits,Contracts at addresses with reinits
true,,9413f56b19b5cdc9a67a5757b954c2b313480c40,2050,1,1285,0,2050,0,0
true,,8e5c8745d654a7782ca2faf5d9e7c6927a43c969,2050,1,1110,0,2050,0,0
true,,b8a2f4b0ced8c255c82ee1d2fb51beab0c4036d4,2009,1,2009,2009,2009,0,0
true,,5f3b4aee2e71ad8013673ffc1371594739caad60,1960,1,1960,1960,1960,0,0
true,,e5241e2dcaff3ef070fd161b37f93480bd81d6aa,1952,1,1950,0,1952,0,0
false,,3a712cc47aeb0f20a7c9de157c05d74b11f172f5,1948,1736,1706,0,1948,0,0
true,,6037804ea6f80f6eb84a4e105cdb0f3dc7508e50,1932,1,1932,1932,1932,0,0
true,,2528b69e71669c0c931a0b22167174e4c7e5c3bf,1920,1,1920,1920,1920,0,0
true,,3b7f362deff56001ffa2a35ebaf4a40c806b253c,1890,1,1890,1890,1890,0,0
true,,cff2d6bf21e6835a144ef668809adec4b4e9c395,1888,1,1742,0,1888,0,0
true,,9dcef127d9d31c41db3a48ba1cd24379b0cb676f,1855,1,215,0,1855,0,0
true,,c2867686c6e475102ebbe9c79bbb8fb89d155168,1848,1,1848,1848,1848,0,0
true,,992e41287f9169620804bb71617b2e37a3f88372,1840,1,1840,1840,1840,0,0
true,,000000000000d736bd9b915d8fe98e9c507df85a,1826,2,1794,0,1826,0,0
true,,e1d1eb85488ddcd3c7fc28f6b380dc0c45fbaa34,1806,1,1806,1806,1806,0,0
true,,80848dd00d1c8c33bcd8f49af89defff0f820cfc,1804,1,1804,1804,1804,0,0
true,,c858b4120e111333499a902b197164b497b65a55,1800,1,1800,1800,1800,0,0
true,,f203986847e56e6b6695e353a26cde4ec5d70011,1759,1,1737,0,1759,0,0
true,,dd2d486e9ea849e4330b59a5b6da12b52130cbc2,1720,1,1720,1720,1720,0,0
true,,1245b4f888265d0d635b71b86a813bffbd2f3826,1716,1,1716,1716,1716,0,0
true,,c65433d2a598c323e04fd143566b08609af008dc,1700,1,1039,0,1700,0,0
true,,06795683b9206e1850a7d84226d0e47fefb1b2a4,1697,1,1697,1697,1697,0,0
true,,16d1576af4755ec29e70fd5493ab9e8a71d6dcd9,1696,1,1179,0,1696,0,0
true,,b7a9bde661238403c3fd993d0b3bb6e32d8486a7,1681,1,1681,1681,1681,0,0
true,,da0a2bb541bc668953fa95019433f0f52b083d6e,1680,1,1680,1680,1680,0,0
true,,000000000ddff3ce6638c1f1a1448a7d243b6cc8,1664,1,1664,0,1664,0,0
true,,0b261f02542cfc8070e98c55edd487f6ee944212,1640,1,1640,1640,1640,0,0
true,,c40037dbe19d0e208904a5cfbd8edaa34a87958a,1622,1,1622,0,1477,145,290
true,GelatoPineCore,36049d479a97cde1fc6e2a5d2cae30b666ebf92b,1600,1,1594,1594,1562,31,69
true,,00000cb4d31696b0dda70f298089cdf2903202ef,1600,1,1491,0,1600,0,0
true,,e96f0e441518ea0583682b29679cd6288d678c35,1600,1,1600,1600,1600,0,0
true,,3dbd99cef720af00b8849f008e396622aa2a5666,1600,1,1600,1600,1600,0,0
true,,725c9070b881fb24a7c8f5feb0cf900845284e8a,1600,1,1600,1600,1600,0,0
true,,798e36fe3548ea0b8292c4f178e9c146cdd65186,1596,1,1596,1596,1596,0,0
true,,b0e2324876f36a7470eb8c42920a06a1ba813a6a,1568,1,256,0,1568,0,0
true,,9ede611b04ae6fe8509a100418f0ee9a8b2b7ed7,1560,1,1560,1560,1560,0,0
true,,000000223e521e709d344847e35922d86692785b,1512,1,6,0,1512,0,0
true,,31b43ee45dee96d348ce794d71c96d260a8a4ebe,1491,1,1491,1491,1491,0,0
true,,32d616af648aba5ce599bc745e7f7231b5d64697,1491,1,1491,1491,1491,0,0
true,,0000000000ebbdaf01e3de2506ca1e4c08d3ceba,1490,1,1490,0,1490,0,0
true,,40dde6092a77ec2d00eb4fa14f0c5d92d835d673,1431,1,532,0,1431,0,0
true,,22154beba63b5923ad17b92c330c9e5fecc85360,1430,1,1046,0,1430,0,0
true,,f8abaeb935cd4f2c02f531f286f9357d58b56681,1428,1,1428,1428,1428,0,0
true,,5f0e89c5bc3192fb9f1a7b49496ad0ad1d945b88,1428,1,1428,1428,1428,0,0
true,,32e7e532598d27c592ea1a58dbe55b484cbceac6,1400,1,1400,1400,1400,0,0
true,,1ea5b19b5a626a79f29a3313f3db4b7ec5ae3ad5,1386,1,1386,1386,1386,0,0
true,,39c57da6966935382e5f8ac4d19d17964c6f3eae,1380,1,1092,0,1380,0,0
true,,ae9c13f3d623e45d24d02e17c49d0f43c7a39172,1374,1,1308,0,1374,0,0
true,,465d057e401f7329055d373d5171f3c5836b5004,1360,1,1360,1360,1360,0,0
true,,40ef1de7ec59233a38c440a40a37a3bb2e5a5ec7,1344,1,1344,1344,1344,0,0
true,,020209523bb1baac911fbd2455956822d35c0202,1305,1,2,0,1305,0,0
true,,ef65c6d99885e4290acfe0733e17b929c7944207,1302,1,1302,1302,1302,0,0
true,UniswapEX,bd2a43799b83d9d0ff56b85d4c140bce3d1d1c6c,1283,1,1283,1283,1191,63,155
true,,be934c8a24489bbd9d9b5afa6b93c0fcbd11bbba,1280,1,1280,1280,1280,0,0
true,,f9d831b6471de54edf48d1982399405767ae0d28,1260,2,1200,1200,1260,0,0
true,,000000000000a32dc5dd625c107898a1c72ad34a,1258,1,1194,0,1258,0,0
true,,000000000027d2efc283613d0c3e24a8b430c4d8,1240,1,1240,0,1240,0,0
false,,21ef24ffb2116f44e7918a80cea4f52a2ea72b17,1233,6,8,0,1233,0,0
true,,a1b3a141f7c46cb41b3ae4efa530ab5aa78cc3ef,1220,1,1220,1220,1220,0,0
true,,000000000009fac3ae0dff824e9bbf0f73f87ec3,1200,1,1079,0,1200,0,0
false,,b00b5ae337c969f45a91959a9e59f53db1a83e9e,1199,23,1177,1177,1199,0,0
true,EtherRouter,5346d0f80e2816fad329f2c140c870ffc3c3e2ef,1193,6,323,0,1193,0,0
true,,000000000003c42172c0bdd69d6afb6b0bf4b488,1178,1,578,0,1178,0,0
true,,ae50fcc097cb98ff3df968cb63d599e046f5df66,1166,1,598,0,1166,0,0
true,,c8cd71a3677c1f1bbf90c2cd1ef9269339847e26,1120,1,1120,1120,1120,0,0
true,ThingFactory,0e6541374e9d7dee2c53c15a1a00fbe41c7b7198,1099,1,40,0,1099,0,0
true,,7971120cc27a1ef4a0a072970b394ae769cecb20,1098,1,1098,1098,1098,0,0
true,,72ba2ac94b0b5289395db5fe331763967ec75a8c,1080,1,1080,1080,1080,0,0
true,,a113a900b6ac6ce41c32982e32b2be1783583280,1060,1,1060,1060,1060,0,0
true,,b9aec4cf6f1fe046051f9c84e8f7706df5824a46,1060,1,1060,1060,1060,0,0
false,,1e1fedbeb8ce004a03569a3ff03a1317a6515cf1,1009,896,3,0,1009,0,0
true,,160d4601008466260e433ac94bfbd59a1652e859,1000,1,91,0,1000,0,0
true,,e02d60dfe3455a406aa05f57ba9c9f096b731d10,1000,1,1000,1000,1000,0,0
true,,4d1437a8cf94de7040ca700b963bd30dee381572,984,1,984,984,984,0,0
true,Game,ef12be74eeadda185fb08814c7d32e7934b0a5ca,976,1,976,976,976,0,0
true,,ade5431ed02e7bf1b2ae022969833615d877f078,968,1,968,968,968,0,0
true,,78a98b9d497980906c2318acad3bab1f49f9d7d9,968,1,968,968,968,0,0
true,,c63e5257e80eb11241bef6711c57a1e5a0502780,966,1,966,966,966,0,0
true,,01375758ac535d863ce28c0ab12da1fd3b7b19ec,966,1,966,966,966,0,0
true,,185a0aac0839ca3b34eb3af93d8cab62bcb5b431,962,1,962,962,962,0,0
true,,907255dbddba79d5b041db4a38e9592714ec77e9,920,1,920,920,920,0,0
true,,0000000008c9f3e47c663451c87dc7ae4d029c9b,910,1,480,0,910,0,0
true,,b25deff707483141f1e814fa46b1221f4df97f01,902,1,902,902,902,0,0
true,,b7fa89f0121147dfe271bdef92da4c52c0b34c70,900,1,837,0,900,0,0
true,,e707d83e52f75fdaefe8494a60578eefa5c3b776,900,1,479,0,900,0,0
true,,0000000000003f5e74c1ba8a66b48e6f3d71ae82,896,1,457,0,896,0,0
true,,266d83a13ee19a8bc8ffcf79515c988d2dab1fc3,885,1,885,885,885,0,0
true,,c4b719a628759ed3690d141c3cc27fb7d9e7b128,880,1,880,880,880,0,0
true,,4a96cee349ef6a2a30e5d723749bbdd5b48e9e4d,840,1,840,840,840,0,0
true,,89b5e8ab3a6748d6922f7ca3e05577a7741993d4,840,1,840,840,840,0,0
false,,2d407ddb06311396fe14d4b49da5f0471447d45c,833,785,3,2,833,0,0
true,dexBlue,000000000000541e251335090ac5b47176af4f7e,822,1,822,0,822,0,0
true,,15489e985488f980b21d83f93ff9cbe962b20f20,800,1,518,0,800,0,0
true,,6e1dd0468c68eeefe5cb6a37d791caf309aa2870,798,1,798,798,798,0,0
true,,9f35334c9dc3c66347d33558b7cfe800380391b5,795,1,570,0,795,0,0
true,,8b2d74cbaaad62942e63c3331abc2d8dc6ab915a,792,1,792,792,792,0,0
true,,05a80801b54c8b0c9de50c7fd8d3adbcc2acb053,780,1,780,780,780,0,0
true,,0d5d17ab486cfe04cb369d61f7baa68eaff57c1b,780,1,780,780,780,0,0
true,,00000000000003c98e6a44a835cb776385bed207,768,1,413,0,768,0,0
true,,7dcfeb86f010071dad86fc862f9728678251f89f,760,1,760,760,760,0,0
true,,85bc24e89d01289e71654518cf080a81319776bc,760,1,760,760,760,0,0
true,,000000005be1b41f8ed12d32409c8475e83f2ee3,760,1,688,0,760,0,0
true,,08507b77782d69617e37161e43ff6fcf136a9fb0,750,1,750,750,750,0,0
true,,62fad32528b7b803635d0d43dfaca6eeac5c1546,748,1,748,748,748,0,0
true,,a75d14452d3f26f0e8d515b829894181f3361c5f,720,1,720,720,720,0,0
true,,73fa30b609249166fa425f34b7142591c92b5548,707,1,707,707,707,0,0
true,,db8955af669618642176befc1dc98e4e39bc43a0,703,1,703,703,703,0,0
true,,a1e31b47dedcc2a6035963e36af3ef896a5bbe44,700,1,266,0,700,0,0
true,,3e90bf91246f4c229baa5f0a37a17d27df1d1821,697,1,697,697,697,0,0
true,,05318cf16281f18f947ad3ff4f8f21a8cb1d24f1,693,1,693,693,693,0,0
true,,581cdea80ebe14a8240ee11ade3dd8973010967a,689,1,642,0,689,0,0
true,,000000003a7cd5b15e460f73976b267544726f5f,684,1,643,0,684,0,0
true,,d2b5cf8474e5300366bcecb9046c1406fd472bf4,675,1,675,675,675,0,0
true,,a8855e154c6f0c4223d662bc45d45d65bdf9d90a,660,1,660,660,660,0,0
true,,4d628f6b894cca754c3e588a14fd52520809257f,651,1,651,651,651,0,0
true,,72f1a50497d6e3450e4d6035c7e758b1090dd10c,650,1,493,0,650,0,0
true,,f49f99de603baa63111705fe46527c95adabb5cf,650,1,434,0,650,0,0
true,,847293e7288514bff403c2c06b091fefdb1e04ca,648,2,540,540,648,0,0
true,,e5eee4f360ca55d8e2a9c599a700e45c149aa833,640,1,640,640,640,0,0
true,,00000000003503bad07dc2c8027052c5880d46cc,640,1,79,0,640,0,0
true,,5ac1f2bed50a5127cf94925fc06ec2b10d89e7ce,640,1,640,640,640,0,0
true,,7c275e18cfac4d8dfa078f3d7021602d466225c7,630,1,630,630,630,0,0
true,,0000000060cf63341ec81141b42d23f428c04faf,630,1,627,0,630,0,0
true,,e34bf226165c2f2756d45c52f89f3ea3a1316b09,621,1,621,621,620,1,2
false,,083fc10ce7e97cafbae0fe332a9c4384c5f54e45,616,576,16,16,616,0,0
true,,ff49666118b75d673a8db103eca83b9f9ab46ba3,615,1,615,615,615,0,0
false,,0047a8033cc6d6ca2ed5044674fd421f44884de8,606,406,34,0,606,0,0
true,,b0c4f80ced26a287306c3ec3b8488b158635e2d9,604,1,604,604,604,0,0
true,,03e7ff73722a2108f4c0e778c3cd3dd70ede3446,604,1,603,0,604,0,0
true,,3e7b7160f89755bdabd8bf3858f1f02397c19b9d,600,1,600,600,600,0,0
false,,d72fb69e1fabf93bfb539017e29e903f0cb31c42,587,141,5,0,587,0,0
false,,0528a32fda5bedf89ba9ad67296db83c9452f28c,583,568,14,0,583,0,0
true,,103d29f221397cba19c54913678aef0536472048,583,1,339,0,583,0,0
true,,f21cb70026e1a566e974c97cc0ba0e44addd4241,583,1,338,0,583,0,0
false,,206548d60d891aefc16cf899af75e3527148941a,581,4,578,578,581,0,0
true,,000000000000f095b1b50de78b7a6bc4697b2927,579,1,576,0,464,83,198
true,,809664a5d63fd0a4cc63c8360c85e81591552859,557,1,557,557,557,0,0
true,,99698c739066b3e89a82ad9f12a08c56780b2049,550,1,550,550,550,0,0
true,,1e809b4024b2407727b013adc25fe8b64e60d137,550,1,550,550,550,0,0
true,,3404bb80219fb038c2a1e48252568a1494dcb7dd,546,1,546,546,546,0,0
true,,e2b5074bccd68bc9be668ebd2289948a5f78d49f,546,1,546,546,546,0,0
true,,861f7e6363c8f0427344e42608e756087c130a44,540,1,540,540,540,0,0
true,,a82c232844020f7b8390514a384a023c5de315fb,540,1,540,540,540,0,0
true,,f09441dac0905b28138650fe8a130463cc6534f8,533,1,533,533,533,0,0
true,,e616235d9f1b15f3b5380e19480fe1c3f76563c8,530,1,387,0,530,0,0
true,,3d78310043eaa76bf55e2607d6f9676f9a8b62c8,530,1,22,0,530,0,0
true,,8a83110adc89b3e21d690f372ae8408dab1e5c9d,530,1,471,0,530,0,0
true,ChainBot4000,138dd6d5d403628fc1d2db31bf832ef298f56cdf,521,1,521,521,107,53,467
true,,2f6f249e2afca80e585734da87acab1814e36c4d,520,1,520,520,520,0,0
true,,9fe7b050335428b5636c5ab3ee5068a056948940,520,1,520,520,520,0,0
true,,8aabd1cca101892367aad252795be05328d702ca,520,1,520,520,520,0,0
true,,4bd372cd9bedd45e0e23c769bb1879dd055a32f2,500,1,398,0,500,0,0
false,,1ff21eca1c3ba96ed53783ab9c92ffbf77862584,493,269,5,3,493,0,0
true,,c5601b38439c688cebc24d22c030b17e05b6760a,492,1,492,492,492,0,0
true,,ffb233b33c9fe059b56c209b4895b61bd8d10ee8,480,1,480,480,480,0,0
true,,26fd7a8092cf3eefd2f16cdc0a36345f12340d6b,480,1,480,480,480,0,0
true,FundDeployer,9134c9975244b46692ad9a7da36dba8734ec6da3,479,1,38,0,479,0,0
true,,78e458cf7596164935a2be44df86fd895e9fecf4,477,1,327,0,477,0,0
true,,3a7e760332376f8548fd5463fab049a2b1caa0d3,477,1,127,0,477,0,0
false,,3f70e1c7369347b74e988463ea1ae2f831b47411,470,9,462,461,470,0,0
false,,983b45f89198b3356e81bc09a0fa1933bbea1d76,465,1,465,465,465,0,0
true,,000000b30a60de0415d218650401ead0f957f7f9,464,1,114,0,464,0,0
true,,614d7506f452e86f32726e7956da204f01049a2e,441,1,441,441,441,0,0
true,,8708af9928f7ee2378788d64172d5045b0c5e179,440,1,440,440,440,0,0
true,,e444217b6d2db8f55d7b9da269986fd94aa78795,440,1,440,440,440,0,0
true,,1f282c138837acd0ef39fef3e12055f82051f78e,440,1,440,440,440,0,0
true,,75bf8a82da46e3ee17a587980a0cf6ca8161db3d,432,1,432,432,432,0,0
false,,579c397e2bd199d8a0ec9490a9284c938aee18c1,430,163,68,0,430,0,0
false,,94fe3ad91dacba8ec4b82f56ff7c122181f1535d,426,2,1,0,426,0,0
true,,729124390970dc476108996ec800bc910fa51551,424,1,127,0,424,0,0
true,AdminUpgradeabilityProxy,3d5409cce1d45233de1d4ebdee74b8e004abdd13,424,8,6,0,424,0,0
false,,8b9346aa412b52954b5138dbb72adab97273766e,423,24,4,0,423,0,0
true,,992492395001ea661238d2b55acb0a5010d20fe6,420,1,420,420,420,0,0
false,,c0fcf8403e10b65f1d18f1b81b093004b1127275,419,189,1,1,419,0,0
true,,0000000089341e263b85d84a0eea39f47c37a9d2,414,1,14,0,414,0,0
true,,dfe507c9c3ab21f8dd4c003ed9d6c800a0f3f0c1,400,1,400,400,400,0,0
true,Deployer,8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,389,337,6,0,389,0,0
true,CertificationRegistry,84397b2da219d83ebf575b8a61d05a8d8d3baafd,381,2,67,0,381,0,0
true,,257f97221d52dc3dc0db45f63738a005a50d3faf,380,1,378,0,380,0,0
true,,75fa25ac87ee2d5b60eeea38084180f40749a0df,380,1,380,380,380,0,0
true,Registrar,012233b3c8177f0778d910ed88170b82de3bfe57,376,1,182,0,376,0,0
false,,74ef70357ef21bad2b45795679f2727c48d501ed,374,326,2,1,374,0,0
true,,7fb4c8978ea84395a860785199d66ca634cb81d6,371,1,60,0,371,0,0
true,,37d3c0b9dbf99ecfea7ebb3b1cd3bc89f196af65,371,1,281,0,371,0,0
true,,ec27035c5a8ee1e83e5170eb98ba88b5b755a0f3,371,1,371,371,371,0,0
true,,00000000b0cb8a3412754218363ddf04020043d2,360,1,337,0,360,0,0
true,,3a52becc43cb96d05ebc7e77bd31d0673235b589,360,1,360,360,360,0,0
true,,955074147610509817a092db3a7e353478cd1bf1,360,1,360,360,360,0,0
true,,bf4d88af4ef210ccf5b4383372b85ee8655cb896,354,4,2,0,352,1,3
false,,09a34e01fbaa49f27b0b129d3c5e6e21ed5fe93c,352,4,345,345,352,0,0
true,,f230df14e5fba59f10a913d6b3a92acb7b66a216,351,1,19,0,351,0,0
false,,2207358972e37f663a5480dbaa09715e8b0fc4ff,344,134,97,92,344,0,0
false,,d8da6bf26964af9d7eed9e03e53415d37aa96045,343,21,1,1,343,0,0
false,,cf684dfb8304729355b58315e8019b1aa2ad1bac,337,268,251,0,337,0,0
true,,2a81b563291532b04997f42597fefa0e795b5fed,336,1,336,336,336,0,0
true,,000000bb01c7aca6de0c680eb6c8e28e9c717431,336,1,6,0,336,0,0
true,,8a2e29e7d66569952ecffae4ba8acb49c1035b6f,335,1,335,335,335,0,0
false,,648fc6c064d96ca6671a627d7a62c11c6ceff594,332,283,8,0,332,0,0
true,,13f1d758c076cd6ccbca4abb33a84eaaa8df5cda,326,1,326,326,326,0,0
false,,536ee6348b3790ec74c21fcbe3d990066e9b8ec7,326,54,26,0,326,0,0
false,,bb101ae8ac3cec6e26575b7d6446ee1f91d83c1d,321,2,1,0,321,0,0
false,,592f56f480033c80642437d888258cd77f57edce,315,20,23,0,315,0,0
true,,30b039ec704ade585d97166764af288c516b5df5,315,1,315,315,315,0,0
false,,2472b04b11040da83e879320bf87be5ca22fd0e3,313,230,2,0,313,0,0
true,,a4443d5b2bb7ee9a3a05bc03fdd1482461c4766a,308,1,308,308,308,0,0
true,,58dfd414f66fab137a59d161d6355b719b5ebd83,308,1,308,308,308,0,0
false,,f0f8c14a1a6202e89e61f514bb958433fc227f53,306,256,27,0,306,0,0
true,,000000000050af3d1723646981978c0ab76ebada,304,1,304,0,304,0,0
true,,5bd7d1028416ffeea6fc76a23e2736614201bccb,300,1,300,300,300,0,0
false,,71c05a4ea5e9d5b1ac87bf962a043f5265d4bdc8,299,61,2,0,299,0,0
true,,672d455662ddc28d825d4b7d859e0f47f0acbe96,292,1,292,292,203,55,144
true,,e6855d9fe577aadbbc6188b0cc9b7d6af6ec42e4,290,1,290,290,290,0,0
true,,f4cfc278d7720803a6a9bf3aa7ca6792c4faa0c7,280,1,280,280,280,0,0
true,,a850013f8cc9c07dfb6e99c7df77cb936b6fe923,280,1,280,280,280,0,0
true,,d8ce0fbcabb206a743917aadf2c409c8eb3c45cf,279,1,279,279,279,0,0
true,,54e9292f3062dbe0dd43e4bb96b295811fc846ce,279,1,279,279,279,0,0
false,,aa9e20bab58d013220d632874e9fe44f8f971e4d,278,174,32,0,278,0,0
true,,9ea9e64e8e786aebe6d1c24e1d5fc0cfe4690c5e,277,1,254,254,277,0,0
true,,00000000000067afd7fa546d3f63d4e53cdb8fa4,270,1,270,0,270,0,0
true,,000000001421346e7e0d532ac61c55314d949266,266,1,266,0,266,0,0
true,,cce85dbcb72ac1ad97187df1b27f1f3231571b0c,265,1,137,0,265,0,0
true,,eee0cdbb617a68e33f257da8c22800fd322d2179,265,1,265,265,265,0,0
true,,7c2d767b66b881ed83f951dee0bfb45afe8193e7,264,1,264,264,264,0,0
false,,8948e4b00deb0a5adb909f4dc5789d20d0851d71,262,212,28,0,262,0,0
false,,ce800a98d5a65ca8fc5a49afe093fcc62195ba1f,261,41,6,0,261,0,0
true,,320a23d7a14ccb8624ae6f0b5bb0ceb9e2e8fb3b,260,1,260,260,260,0,0
false,,b64ff7a4a33acdf48d97dab0d764afd0f6176882,259,71,3,0,259,0,0
true,,0000000000fbcaf22009ef39f5316bc58d9728aa,257,2,256,0,257,0,0
true,,518189edf50352edbe5891f59fd56efaa251a984,254,1,254,254,254,0,0
false,,d1700edea1718b5ebc5d3b477ff89920ded3709b,252,55,25,0,252,0,0
true,,57865a1c6afbfec16c320f2341bd04bc265305fe,252,1,252,252,252,0,0
true,,5e6df41668442cfd7b8f64a41a6e64d456a43201,251,1,251,251,251,0,0
false,,11e52c75998fe2e7928b191bfc5b25937ca16741,248,171,8,7,248,0,0
true,,d3221cebe614133dc63cabca653248e487da0676,248,1,248,248,248,0,0
true,,10fa9f37f646bb353945fe90d41a44e1c60745fb,247,1,247,247,247,0,0
true,,484bed1588d653aa5416721e5923d051003f285d,245,1,245,245,245,0,0
true,,b75d5bdedfc852a7b6abbd1c9b5ded24cbf33148,244,1,244,244,244,0,0
true,,724607001df959cd52a42369788c4af523c79a98,244,1,244,244,244,0,0
true,,868e07df7bd9637b1f1c581c9653c8a6eb02d706,242,1,242,242,242,0,0
false,,73e52fde465a855b60a2846292ee0c77965063b6,241,30,2,0,241,0,0
true,,b1d79eb69613b24b86ead829b0baa6ebeacb74c8,238,1,238,238,238,0,0
true,,83ed0699884468dc84829a2de11f3b34b3075c7c,235,1,235,235,235,0,0
true,,54d8bef6b4b57d18936802f57e745dc6bf0e6286,235,1,235,235,235,0,0
true,,051ea6583f352e6249fb207e7319218649888464,235,1,235,235,235,0,0
true,,6c8d658dce5ab0abf3e20e03f5ccf94cca38ed5b,233,1,11,0,233,0,0
true,,45abfccc077cf9ddc921c61aa36cd2ba585302e4,231,1,231,231,231,0,0
false,,ecca406bc092da08145c76d282df6afd9c3351f9,231,161,4,0,231,0,0
false,,5d9c806a23830d6fd39e22b7d416a7a7a3a314bc,230,1,230,230,230,0,0
false,,915c517cb57fab7c532262cb9f109c875bed7d18,228,221,8,0,228,0,0
true,,a0d177d7d25b97b3d76dc8b92399b4af4c64e359,228,1,228,228,228,0,0
false,,7e4a8391c728fed9069b2962699ab416628b19fa,228,226,3,3,228,0,0
true,,1c7db4c02485444ca3e638eb1f4306f87ccb62c6,227,1,227,227,227,0,0
true,,56d0ba120c6b90b77f68d21c85aa1c5bc18af357,227,1,227,227,227,0,0
false,,4962f6533141e9e12b9e1846ab549c7042a40098,227,164,11,0,227,0,0
true,,daae6514b4381de27c794bb6d55e28916ea03869,226,1,226,226,226,0,0
true,,f8779c4e1adcd5630ca2cec1467f9bbb766b2703,224,1,224,224,224,0,0
true,,0000008e07e7ea98f82db6a812610aefb36eb81f,224,1,103,0,224,0,0
true,,596d27d0dd14cfc4ad04911fa4ad6682ba8d5090,220,1,220,220,220,0,0
true,,b4205d4393bd4b2d8b56e2d2c507b9fe0bedc0b7,219,1,219,219,219,0,0
true,,96a62ea3d8d44eaeffa90b71bd0da51dc4ff8f26,218,1,218,218,218,0,0
true,,956aff3b62d49405e5f564a1b4522bf47c018071,217,1,217,217,217,0,0
true,,ff6a5dccd6e47eb3dca754d5fb732b65116f8f11,217,1,217,217,217,0,0
true,,8ac43f68f506803fab33e753997915bb0bd2ef09,213,1,213,213,213,0,0
true,,00000000008fcc11999bb2d9289e187cc4c9c610,210,1,204,0,210,0,0
true,,6b8b479e540d48c8a68d64c42e7a0535cc5a3c92,209,1,209,209,209,0,0
true,,7d73100397b06f9b016672df22663d87f028060f,208,2,7,7,208,0,0
true,,bd4e70b9bf0f66fbda85683eead8f47419815048,206,1,206,206,206,0,0
false,,6f61507f902e1c22bcd7aa2c0452cd2212009b61,202,61,75,0,202,0,0
false,,6f37127a623e71b3f1990eb411c0bbb2e86a50bf,202,168,3,0,202,0,0
true,,dcfce7ddba377d23d34c761b18a899c25725396c,201,1,201,201,201,0,0
true,,01b07bcb27937589b2aa371ce888fedc5db70098,200,1,200,200,200,0,0
true,,65af31661e16716ddbab5eb5ca41a1bfd8d28984,200,1,200,200,200,0,0
true,,b9f77d07bf4df7718b828a5b545ef74a9da8b194,200,1,200,200,200,0,0
true,,00000000ceacb37236a8e1ae155c8ee28d11d455,200,1,39,0,200,0,0
true,,af8c574b82eda08153e4e917ad5eb8d6cb4b8bc8,200,1,200,200,200,0,0
true,,d502d0a7df49658734aaec3ab1529861ff6dad3a,199,1,199,199,199,0,0
true,,006e61aa7e7ce25b8dad331d5181f2fbe5c23a54,196,1,196,196,196,0,0
false,,ec7aba9973f3db776f61e41cbcb017b9d6287e00,191,186,1,0,191,0,0
true,,ba7e96821f69d9ab74bdbbf205d7f3ac93ae7dd4,189,1,189,189,93,38,134
false,,b6a303bc72bd570b0bcaafec78f7f688466f0699,189,57,1,0,189,0,0
true,,35ceef38af6ed705b5cf9bd1987364ea18b86273,188,1,188,188,188,0,0
false,,5de92686587b10cd47e03b71f2e2350606fcaf14,187,153,95,0,187,0,0
false,,1dcb85efea6a3fb528d19b9174e88ee35bff540a,187,169,8,0,187,0,0
true,,4943e4bd90d7ff8bafe1bd202e08907903ebdb66,186,1,186,186,186,0,0
true,,adc8e23197967cc725ec43beeabf06aab04b21ae,185,1,185,185,185,0,0
false,,61c808d82a3ac53231750dadc13c777b59310bd9,185,3,57,56,185,0,0
true,,e150665fafad33c4396764f0ce1e0beaf7fdc46c,180,1,60,0,180,0,0
false,,fa513b7e6e443677938bbeadadec3ffeab30cb04,175,7,1,0,175,0,0
false,,d3eb6a4a259cb46984573221856a8eb51420ab9f,173,94,1,0,173,0,0
false,,86d10751b18f3fe331c146546868a07224a8598b,172,136,2,0,172,0,0
false,,19627796b318e27c333530ad67c464cfc37596ec,171,143,2,0,171,0,0
true,,4e59b44847b379578588920ca78fbf26c0b4956c,171,155,1,0,171,0,0
true,,0000000093522d68555236eaf84e57fe1715782b,170,1,57,0,170,0,0
false,,6702358ce1364fe9ab37e1d7553f3fbda80cd193,168,168,167,0,168,0,0
true,,697a3eab65a969b98ac2d7ead8dd6c91eb0df0e5,168,1,168,168,168,0,0
true,,c8076631de834e83bc487bfa7ab642b810955d55,167,1,167,167,167,0,0
false,,322d58b9e75a6918f7e7849aee0ff09369977e08,167,166,1,0,167,0,0
false,,4af013afbadb22d8a88c92d68fc96b033b9ebb8a,167,139,23,0,167,0,0
false,,8238c8ce9b365d827b851e7fdda6945b6643dd16,165,163,1,0,165,0,0
false,,24495670db97f50a404400d7aa155537e2fe09e8,164,116,8,0,164,0,0
false,,0e63f9250cf0afe739035f2539a8435078006802,163,156,121,0,163,0,0
true,,5dc697808531746f1e96b396dd723fe800ae776e,161,1,7,0,161,0,0
true,,47d3624a2c0e6d205d303f99164f78d227558854,160,1,160,160,160,0,0
true,,a76e0de211739f68b8f1d49706f37e112fc4df3f,160,1,160,160,160,0,0
false,,7eeac6cddbd1d0b8af061742d41877d7f707289a,160,93,1,1,160,0,0
true,,00000000d55cdd718f50c7bcce14438dd606a40e,160,1,149,0,160,0,0
true,,83560eabbe4c5f799a70eca8d1a7383f8efb9a34,160,1,160,160,160,0,0
false,,47169f78750be1e6ec2deb2974458ac4f8751714,160,151,12,0,160,0,0
true,,4168701fdc60d6e8ca47a32e59200aa08fc807f4,160,1,160,160,160,0,0
